ds,y
2025-06-29,969.2221765047
2025-06-30,1021.9150327663939
2025-07-01,1024.9383683710755
2025-07-02,1157.7453279763474
2025-07-03,990.4704467613047
2025-07-04,1027.902152577034
2025-07-05,1060.7896509716538
2025-07-06,1018.6609123156359
2025-07-07,955.3566385449471
2025-07-08,1019.4089992898307
2025-07-09,1107.3631749859771
2025-07-10,897.348470058894
2025-07-11,1013.2969674146876
2025-07-12,929.9879185060827
2025-07-13,1119.5046628924842
2025-07-14,847.6813095216226
2025-07-15,944.1078152728412
2025-07-16,1037.721187506452
2025-07-17,1156.552402923434
2025-07-18,993.4249738927012
2025-07-19,944.4800473306801
2025-07-20,1188.115706944059
2025-07-21,855.1986099583756
2025-07-22,780.1194043379918
2025-07-23,1044.0014450053332
2025-07-24,949.7945775647389
2025-07-25,897.8767182869287
2025-07-26,1070.8356447299352
2025-07-27,1024.38007137712
2025-07-28,943.5921369263272
2025-07-29,871.9695601329106
2025-07-30,1087.2457328280145
2025-07-31,1065.020117795866
2025-08-01,990.0824136220617
2025-08-02,1184.6636996047666
2025-08-03,892.9915233673847
2025-08-04,847.4474829075261
2025-08-05,930.8091930118755
2025-08-06,995.4413983644503
2025-08-07,1024.333944932269
2025-08-08,975.876394214367
2025-08-09,1035.2055396514297
2025-08-10,874.8460575809556
2025-08-11,1144.376460407326
2025-08-12,991.7848821607431
2025-08-13,1111.7295831588128
2025-08-14,1034.2725346377704
2025-08-15,1045.6753219153784
2025-08-16,1056.9767280232204
2025-08-17,1044.7708560017315
2025-08-18,1064.2722759867545
2025-08-19,1132.915253013243
2025-08-20,1019.6521169701471
2025-08-21,1070.9003757588512
2025-08-22,991.0264305712773
2025-08-23,1144.0117215449472
2025-08-24,932.360769794073
2025-08-25,1180.0940432910816
2025-08-26,995.9842049355657
2025-08-27,856.9224897881952
2025-08-28,1012.8104414910789
2025-08-29,931.8948342525119
2025-08-30,1084.0643548988724
2025-08-31,934.7376020697609
2025-09-01,955.3816566785221
2025-09-02,811.0459269054469
2025-09-03,954.7693680750923
2025-09-04,757.6120673371043
2025-09-05,841.6097176514277
2025-09-06,1076.0414656144299
2025-09-07,1078.5800158650832
2025-09-08,1042.5457561784965
2025-09-09,903.3023856870786
2025-09-10,995.228864385802
2025-09-11,999.6397460909432
2025-09-12,884.1635310807458
2025-09-13,1150.3398301767152
2025-09-14,1087.7362290575672
2025-09-15,977.9035826170336
2025-09-16,1002.6885838994531
2025-09-17,1020.8382807947553
2025-09-18,795.826513157571
2025-09-19,975.2822617479403
2025-09-20,931.8015752002201
2025-09-21,899.8379990105085
2025-09-22,971.8899707114045
2025-09-23,1179.7686526849523
2025-09-24,1064.084286126701
2025-09-25,942.8821010217204
2025-09-26,1057.258278135616
